UF,Tipo Crime,Mês,2015,2016,2017,2018,2019,2020,2021,2022
Mato Grosso,Roubo a instituição financeira,maio,3,1,1,1,1,0,1,0
Mato Grosso,Roubo a instituição financeira,março,0,2,1,0,0,0,0,0
Mato Grosso,Roubo a instituição financeira,novembro,3,2,0,1,0,0,0,0
Mato Grosso,Roubo a instituição financeira,outubro,3,3,0,0,0,0,0,0
Mato Grosso,Roubo a instituição financeira,setembro,3,2,0,2,0,0,0,0
Mato Grosso,Roubo de carga,abril,2,0,0,1,3,11,30,28
Mato Grosso,Roubo de carga,agosto,1,1,1,2,1,4,14,21
Mato Grosso,Roubo de carga,dezembro,3,0,5,1,0,6,19,14
Mato Grosso,Roubo de carga,fevereiro,0,0,0,0,8,12,17,26
Mato Grosso,Roubo de carga,janeiro,1,3,2,0,5,15,5,23
Mato Grosso,Roubo de carga,julho,1,1,0,0,4,6,17,29
Mato Grosso,Roubo de carga,junho,1,2,4,3,1,8,22,28
Mato Grosso,Roubo de carga,maio,2,3,1,0,3,6,24,31
Mato Grosso,Roubo de carga,março,4,2,2,1,7,4,16,35
Mato Grosso,Roubo de carga,novembro,2,0,4,5,2,4,18,16
Mato Grosso,Roubo de carga,outubro,0,1,1,4,4,9,24,17
Mato Grosso,Roubo de carga,setembro,0,0,0,1,0,4,24,15
Mato Grosso,Roubo de veículo,abril,351,232,229,189,192,133,102,70
Mato Grosso,Roubo de veículo,agosto,265,273,192,187,130,68,81,84
Mato Grosso,Roubo de veículo,dezembro,217,198,198,0,125,99,124,74
Mato Grosso,Roubo de veículo,fevereiro,261,299,186,170,222,167,85,85
Mato Grosso,Roubo de veículo,janeiro,300,298,230,212,225,151,92,98
Mato Grosso,Roubo de veículo,julho,349,245,192,137,130,73,81,79
Mato Grosso,Roubo de veículo,junho,290,273,210,179,98,80,73,81
Mato Grosso,Roubo de veículo,maio,406,247,257,203,150,107,71,85
Mato Grosso,Roubo de veículo,março,340,373,211,225,187,163,91,96
Mato Grosso,Roubo de veículo,novembro,241,229,222,0,130,94,104,61
Mato Grosso,Roubo de veículo,outubro,259,263,227,214,117,99,103,59
Mato Grosso,Roubo de veículo,setembro,262,239,231,179,130,88,103,77
Mato Grosso,Roubo seguido de morte (latrocínio),abril,3,3,2,2,3,3,1,3
Mato Grosso,Roubo seguido de morte (latrocínio),agosto,10,3,1,7,2,3,4,3
Mato Grosso,Roubo seguido de morte (latrocínio),dezembro,7,4,4,3,2,2,1,1
Mato Grosso,Roubo seguido de morte (latrocínio),fevereiro,4,5,3,1,2,4,3,3
Mato Grosso,Roubo seguido de morte (latrocínio),janeiro,6,7,5,4,6,4,5,2
Mato Grosso,Roubo seguido de morte (latrocínio),julho,0,4,6,3,3,1,4,4
Mato Grosso,Roubo seguido de morte (latrocínio),junho,3,6,4,0,4,1,2,0
Mato Grosso,Roubo seguido de morte (latrocínio),maio,3,5,1,3,6,0,3,6
Mato Grosso,Roubo seguido de morte (latrocínio),março,5,6,5,2,8,3,4,1
Mato Grosso,Roubo seguido de morte (latrocínio),novembro,3,7,7,4,1,3,1,3
Mato Grosso,Roubo seguido de morte (latrocínio),outubro,4,6,5,4,2,1,2,2
Mato Grosso,Roubo seguido de morte (latrocínio),setembro,4,8,7,3,2,2,0,1
Mato Grosso,Tentativa de homicídio,abril,118,135,121,130,117,97,73,87
Mato Grosso,Tentativa de homicídio,agosto,136,131,102,106,87,90,96,79
Mato Grosso,Tentativa de homicídio,dezembro,128,108,129,104,109,99,104,72
Mato Grosso,Tentativa de homicídio,fevereiro,130,127,97,84,91,87,74,80
Mato Grosso,Tentativa de homicídio,janeiro,143,150,108,101,109,85,79,82
Mato Grosso,Tentativa de homicídio,julho,118,110,109,84,88,77,92,77
Mato Grosso,Tentativa de homicídio,junho,120,111,96,81,109,94,70,85
Mato Grosso,Tentativa de homicídio,maio,103,97,121,114,96,86,85,70
Mato Grosso,Tentativa de homicídio,março,113,132,105,86,110,77,70,79
Mato Grosso,Tentativa de homicídio,novembro,141,89,117,104,95,92,70,76
Mato Grosso,Tentativa de homicídio,outubro,139,121,115,123,85,79,90,113
Mato Grosso,Tentativa de homicídio,setembro,127,122,96,112,102,97,68,94
Mato Grosso do Sul,Estupro,abril,120,126,131,114,142,107,132,161
Mato Grosso do Sul,Estupro,agosto,150,135,146,174,170,157,180,163
Mato Grosso do Sul,Estupro,dezembro,122,143,146,154,110,162,155,176
Mato Grosso do Sul,Estupro,fevereiro,116,148,106,138,128,104,134,110
Mato Grosso do Sul,Estupro,janeiro,217,208,200,178,154,122,153,131
Mato Grosso do Sul,Estupro,julho,126,133,137,141,134,148,140,192
Mato Grosso do Sul,Estupro,junho,129,113,137,159,128,121,125,158
Mato Grosso do Sul,Estupro,maio,107,98,168,131,120,100,144,154
Mato Grosso do Sul,Estupro,março,116,142,172,171,123,114,129,158
Mato Grosso do Sul,Estupro,novembro,121,143,158,131,121,140,150,182
Mato Grosso do Sul,Estupro,outubro,124,147,141,174,146,152,175,203
Mato Grosso do Sul,Estupro,setembro,121,149,166,151,158,149,176,182
Mato Grosso do Sul,Furto de veículo,abril,309,362,345,310,265,314,228,300
Mato Grosso do Sul,Furto de veículo,agosto,283,351,276,342,293,168,204,285
Mato Grosso do Sul,Furto de veículo,dezembro,281,311,299,311,310,244,342,306
Mato Grosso do Sul,Furto de veículo,fevereiro,279,287,283,229,233,299,250,266
Mato Grosso do Sul,Furto de veículo,janeiro,321,316,330,281,256,291,231,276
Mato Grosso do Sul,Furto de veículo,julho,309,345,251,303,306,217,224,326
Mato Grosso do Sul,Furto de veículo,junho,373,353,334,344,272,231,195,265
Mato Grosso do Sul,Furto de veículo,maio,307,363,313,332,234,216,240,286
Mato Grosso do Sul,Furto de veículo,março,321,299,335,338,246,286,235,304
Mato Grosso do Sul,Furto de veículo,novembro,347,338,314,293,348,263,308,291
Mato Grosso do Sul,Furto de veículo,outubro,291,314,277,327,370,195,254,355
Mato Grosso do Sul,Furto de veículo,setembro,278,255,277,290,331,177,190,319
Mato Grosso do Sul,Homicídio doloso,abril,40,64,35,42,27,44,47,38
Mato Grosso do Sul,Homicídio doloso,agosto,42,40,51,32,34,26,44,19
Mato Grosso do Sul,Homicídio doloso,dezembro,63,53,46,44,42,42,53,42
Mato Grosso do Sul,Homicídio doloso,fevereiro,45,40,53,43,30,45,30,35
Mato Grosso do Sul,Homicídio doloso,janeiro,75,57,34,35,40,24,31,45
Mato Grosso do Sul,Homicídio doloso,julho,32,43,45,42,30,34,27,38
Mato Grosso do Sul,Homicídio doloso,junho,45,38,36,37,42,27,36,42
Mato Grosso do Sul,Homicídio doloso,maio,44,44,44,49,32,38,30,33
Mato Grosso do Sul,Homicídio doloso,março,40,40,48,34,35,35,33,39
Mato Grosso do Sul,Homicídio doloso,novembro,46,63,47,28,37,43,39,35
Mato Grosso do Sul,Homicídio doloso,outubro,42,48,46,33,24,40,35,56
Mato Grosso do Sul,Homicídio doloso,setembro,47,32,43,36,38,32,33,37
Mato Grosso do Sul,Lesão corporal seguida de morte,abril,0,0,0,0,1,0,0,0
Mato Grosso do Sul,Lesão corporal seguida de morte,agosto,0,0,0,0,1,0,3,0
Mato Grosso do Sul,Lesão corporal seguida de morte,dezembro,3,1,2,0,0,2,3,0
Mato Grosso do Sul,Lesão corporal seguida de morte,fevereiro,1,0,0,0,0,1,1,0
Mato Grosso do Sul,Lesão corporal seguida de morte,janeiro,1,0,2,1,1,0,2,0
Mato Grosso do Sul,Lesão corporal seguida de morte,julho,1,1,0,0,1,0,1,1
Mato Grosso do Sul,Lesão corporal seguida de morte,junho,0,1,2,1,0,0,0,0
Mato Grosso do Sul,Lesão corporal seguida de morte,maio,0,1,2,1,1,2,0,2
Mato Grosso do Sul,Lesão corporal seguida de morte,março,0,2,2,2,1,0,0,0
Mato Grosso do Sul,Lesão corporal seguida de morte,novembro,0,0,0,1,0,2,1,0
Mato Grosso do Sul,Lesão corporal seguida de morte,outubro,0,0,0,1,1,1,1,1
Mato Grosso do Sul,Lesão corporal seguida de morte,setembro,0,1,1,0,0,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,abril,0,1,1,0,2,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,agosto,2,2,1,0,0,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,dezembro,3,4,0,1,0,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,fevereiro,1,2,1,1,0,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,janeiro,2,2,1,2,2,1,1,0
Mato Grosso do Sul,Roubo a instituição financeira,julho,0,2,1,2,2,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,junho,1,2,1,0,1,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,maio,0,2,2,0,0,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,março,1,2,0,1,0,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,novembro,2,1,0,4,0,0,1,0
Mato Grosso do Sul,Roubo a instituição financeira,outubro,0,1,2,1,0,0,0,0
Mato Grosso do Sul,Roubo a instituição financeira,setembro,1,1,1,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,abril,0,0,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,agosto,0,0,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,dezembro,2,0,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,fevereiro,0,0,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,janeiro,0,0,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,julho,0,0,0,0,0,0,1,0
Mato Grosso do Sul,Roubo de carga,junho,0,0,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,maio,0,1,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,março,0,0,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de carga,novembro,0,0,0,0,0,0,0,2
Mato Grosso do Sul,Roubo de carga,outubro,0,0,0,0,1,0,0,0
Mato Grosso do Sul,Roubo de carga,setembro,0,0,0,0,0,0,0,0
Mato Grosso do Sul,Roubo de veículo,abril,65,75,79,76,53,35,45,36
Mato Grosso do Sul,Roubo de veículo,agosto,66,82,71,49,43,25,45,45
Mato Grosso do Sul,Roubo de veículo,dezembro,117,73,66,57,43,50,35,31
Mato Grosso do Sul,Roubo de veículo,fevereiro,83,87,77,73,39,38,41,46
Mato Grosso do Sul,Roubo de veículo,janeiro,110,98,91,59,60,44,47,41
Mato Grosso do Sul,Roubo de veículo,julho,58,66,66,69,45,19,51,37
Mato Grosso do Sul,Roubo de veículo,junho,54,55,86,76,35,27,42,29
Mato Grosso do Sul,Roubo de veículo,maio,74,66,88,68,45,30,56,43
Mato Grosso do Sul,Roubo de veículo,março,98,87,78,87,55,43,45,49
Mato Grosso do Sul,Roubo de veículo,novembro,103,61,61,60,38,38,35,24
Mato Grosso do Sul,Roubo de veículo,outubro,89,81,77,54,38,31,35,44
Mato Grosso do Sul,Roubo de veículo,setembro,72,53,55,54,37,30,27,38
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),abril,1,1,1,2,2,5,1,2
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),agosto,2,2,1,1,1,1,1,2
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),dezembro,5,2,1,1,1,3,1,1
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),fevereiro,5,4,2,2,1,0,1,0
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),janeiro,2,4,2,1,1,1,2,2
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),julho,3,4,2,0,2,1,1,1
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),junho,0,3,6,5,1,2,0,0
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),maio,4,3,2,3,1,0,2,1
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),março,4,4,2,3,0,1,1,1
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),novembro,4,7,2,2,2,1,1,2
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),outubro,5,1,1,2,2,1,1,1
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),setembro,3,5,1,3,0,1,0,0
Mato Grosso do Sul,Tentativa de homicídio,abril,61,83,54,49,46,53,61,55
Mato Grosso do Sul,Tentativa de homicídio,agosto,76,68,67,47,61,51,52,73
Mato Grosso do Sul,Tentativa de homicídio,dezembro,86,78,92,70,68,50,67,81
Mato Grosso do Sul,Tentativa de homicídio,fevereiro,83,74,65,54,52,56,51,44
Mato Grosso do Sul,Tentativa de homicídio,janeiro,107,60,87,47,49,55,51,55
Mato Grosso do Sul,Tentativa de homicídio,julho,69,49,73,45,52,39,46,67
Mato Grosso do Sul,Tentativa de homicídio,junho,74,59,64,64,45,37,39,47
Mato Grosso do Sul,Tentativa de homicídio,maio,88,59,55,49,58,48,48,44
Mato Grosso do Sul,Tentativa de homicídio,março,90,76,67,58,80,51,45,58
Mato Grosso do Sul,Tentativa de homicídio,novembro,68,68,64,69,65,56,46,51
Mato Grosso do Sul,Tentativa de homicídio,outubro,82,76,64,70,70,39,51,80
Mato Grosso do Sul,Tentativa de homicídio,setembro,78,60,78,70,60,59,49,59
Minas Gerais,Estupro,abril,121,112,118,132,86,54,77,70
Minas Gerais,Estupro,agosto,111,126,138,135,75,85,88,74
Minas Gerais,Estupro,dezembro,130,145,152,130,97,96,85,78
Minas Gerais,Estupro,fevereiro,125,120,121,104,103,85,64,65
Minas Gerais,Estupro,janeiro,125,118,121,137,115,80,101,78
Minas Gerais,Estupro,julho,91,126,115,124,96,85,86,73
Minas Gerais,Estupro,junho,120,126,119,107,86,70,88,78
Minas Gerais,Estupro,maio,129,141,155,100,117,61,85,73
Minas Gerais,Estupro,março,152,126,117,129,141,82,73,79
Minas Gerais,Estupro,novembro,116,135,142,122,115,119,90,90
Minas Gerais,Estupro,outubro,138,134,162,128,97,97,87,104
Minas Gerais,Estupro,setembro,102,118,118,120,102,83,83,112
Minas Gerais,Furto de veículo,abril,2170,2280,2120,1848,1707,1264,1136,1611
Minas Gerais,Furto de veículo,agosto,2267,2481,2081,1675,1697,1113,1272,1636
Minas Gerais,Furto de veículo,dezembro,2540,2327,2086,1782,1840,1306,1305,1685
Minas Gerais,Furto de veículo,fevereiro,2064,2245,2070,1795,1634,1718,1179,1248
Minas Gerais,Furto de veículo,janeiro,2324,2611,2461,1977,1761,1825,1235,1252
Minas Gerais,Furto de veículo,julho,2188,2344,2029,1756,1713,1203,1199,1592
Minas Gerais,Furto de veículo,junho,2336,2366,2002,1701,1658,1083,1235,1453
Minas Gerais,Furto de veículo,maio,2427,2360,2232,1695,1764,1229,1256,1651
Minas Gerais,Furto de veículo,março,2304,2514,2385,1985,1683,1563,1245,1804
Minas Gerais,Furto de veículo,novembro,2429,2398,2080,1742,1730,1347,1225,1870
Minas Gerais,Furto de veículo,outubro,2327,2535,2129,1783,1659,1269,1184,1663
Minas Gerais,Furto de veículo,setembro,2185,2375,1930,1662,1611,1225,1205,1680
Minas Gerais,Homicídio doloso,abril,326,348,336,242,197,196,181,234
Minas Gerais,Homicídio doloso,agosto,352,331,303,221,202,175,180,190
Minas Gerais,Homicídio doloso,dezembro,376,370,360,251,247,216,210,214
Minas Gerais,Homicídio doloso,fevereiro,329,336,334,255,195,252,175,189
Minas Gerais,Homicídio doloso,janeiro,376,388,387,313,255,209,225,177
Minas Gerais,Homicídio doloso,julho,252,305,259,235,189,173,173,204
Minas Gerais,Homicídio doloso,junho,294,261,283,233,189,194,171,160
Minas Gerais,Homicídio doloso,maio,294,316,273,250,200,175,200,196
Minas Gerais,Homicídio doloso,março,342,355,338,247,238,267,209,237
Minas Gerais,Homicídio doloso,novembro,393,334,335,237,246,211,170,215
Minas Gerais,Homicídio doloso,outubro,368,340,334,253,231,215,186,209
Minas Gerais,Homicídio doloso,setembro,322,350,275,211,237,187,182,182
Minas Gerais,Lesão corporal seguida de morte,abril,4,4,5,5,1,5,2,2
Minas Gerais,Lesão corporal seguida de morte,agosto,4,9,7,6,5,6,2,2
Minas Gerais,Lesão corporal seguida de morte,dezembro,2,6,4,2,4,7,0,4
Minas Gerais,Lesão corporal seguida de morte,fevereiro,5,3,5,3,5,7,0,0
Minas Gerais,Lesão corporal seguida de morte,janeiro,7,7,8,1,7,2,1,0
Minas Gerais,Lesão corporal seguida de morte,julho,4,3,8,4,5,4,2,1
Minas Gerais,Lesão corporal seguida de morte,junho,4,2,6,4,6,3,4,1
Minas Gerais,Lesão corporal seguida de morte,maio,2,2,4,3,4,3,0,1
Minas Gerais,Lesão corporal seguida de morte,março,5,9,6,11,2,0,1,0
Minas Gerais,Lesão corporal seguida de morte,novembro,9,4,2,3,7,2,4,3
Minas Gerais,Lesão corporal seguida de morte,outubro,8,8,5,6,0,7,3,2
Minas Gerais,Lesão corporal seguida de morte,setembro,8,3,6,10,10,5,4,2
Minas Gerais,Roubo a instituição financeira,abril,9,6,10,10,3,2,2,2
Minas Gerais,Roubo a instituição financeira,agosto,7,14,10,8,2,5,0,3
Minas Gerais,Roubo a instituição financeira,dezembro,12,7,8,5,0,1,0,1
Minas Gerais,Roubo a instituição financeira,fevereiro,9,9,10,10,4,3,0,0
Minas Gerais,Roubo a instituição financeira,janeiro,14,6,2,11,1,2,1,0
Minas Gerais,Roubo a instituição financeira,julho,6,1,5,3,1,1,2,1
Minas Gerais,Roubo a instituição financeira,junho,7,5,7,5,2,0,0,4
Minas Gerais,Roubo a instituição financeira,maio,7,10,6,5,6,2,0,2
Minas Gerais,Roubo a instituição financeira,março,15,9,9,10,3,4,3,4
Minas Gerais,Roubo a instituição financeira,novembro,8,5,4,9,3,2,0,1
Minas Gerais,Roubo a instituição financeira,outubro,9,2,5,9,3,2,1,0
Minas Gerais,Roubo a instituição financeira,setembro,9,8,7,6,1,0,2,2
Minas Gerais,Roubo de carga,abril,58,44,66,56,24,37,23,15
Minas Gerais,Roubo de carga,agosto,46,51,46,66,33,19,23,24
Minas Gerais,Roubo de carga,dezembro,45,61,40,30,25,22,23,25
Minas Gerais,Roubo de carga,fevereiro,40,49,52,30,42,25,29,46
Minas Gerais,Roubo de carga,janeiro,44,32,53,47,37,26,27,24
Minas Gerais,Roubo de carga,julho,69,52,61,56,24,25,22,29
Minas Gerais,Roubo de carga,junho,52,60,57,49,23,25,26,24
Minas Gerais,Roubo de carga,maio,53,42,59,31,40,37,28,29
Minas Gerais,Roubo de carga,março,63,42,69,51,26,26,28,25
Minas Gerais,Roubo de carga,novembro,56,59,44,22,36,27,23,36
Minas Gerais,Roubo de carga,outubro,66,46,51,39,30,23,28,28
Minas Gerais,Roubo de carga,setembro,70,50,57,48,16,22,16,31
Minas Gerais,Roubo de veículo,abril,947,1197,1104,902,545,414,270,323
Minas Gerais,Roubo de veículo,agosto,897,1018,1093,638,435,279,227,264
Minas Gerais,Roubo de veículo,dezembro,1036,1440,1052,703,514,404,222,293
Minas Gerais,Roubo de veículo,fevereiro,773,1101,1107,942,566,526,279,199
Minas Gerais,Roubo de veículo,janeiro,923,1231,1425,1115,621,528,328,226
Minas Gerais,Roubo de veículo,julho,1010,1031,955,709,440,331,211,264
Minas Gerais,Roubo de veículo,junho,905,1103,911,737,452,327,268,271
Minas Gerais,Roubo de veículo,maio,904,1142,1133,720,520,369,275,304
Minas Gerais,Roubo de veículo,março,959,1196,1206,994,563,419,261,334
Minas Gerais,Roubo de veículo,novembro,1126,1434,1058,679,524,337,220,318
Minas Gerais,Roubo de veículo,outubro,1139,1218,1036,723,501,304,190,286
Minas Gerais,Roubo de veículo,setembro,1082,1087,962,660,421,240,194,264
Minas Gerais,Roubo seguido de morte (latrocínio),abril,10,10,5,6,8,11,4,9
Minas Gerais,Roubo seguido de morte (latrocínio),agosto,13,7,4,7,10,3,4,7
Minas Gerais,Roubo seguido de morte (latrocínio),dezembro,10,8,7,3,6,3,8,4
Minas Gerais,Roubo seguido de morte (latrocínio),fevereiro,5,5,9,8,9,10,10,7
Minas Gerais,Roubo seguido de morte (latrocínio),janeiro,7,13,10,7,6,10,8,7
Minas Gerais,Roubo seguido de morte (latrocínio),julho,9,8,12,8,3,9,9,4
Minas Gerais,Roubo seguido de morte (latrocínio),junho,11,15,9,3,3,7,7,8
Minas Gerais,Roubo seguido de morte (latrocínio),maio,5,10,7,7,4,8,6,7
Minas Gerais,Roubo seguido de morte (latrocínio),março,7,10,9,11,8,0,5,4
Minas Gerais,Roubo seguido de morte (latrocínio),novembro,14,9,4,9,1,6,7,4
Minas Gerais,Roubo seguido de morte (latrocínio),outubro,15,6,11,5,10,5,8,8
Minas Gerais,Roubo seguido de morte (latrocínio),setembro,13,12,11,7,6,2,4,7
Minas Gerais,Tentativa de homicídio,abril,420,456,378,270,223,169,208,223
Minas Gerais,Tentativa de homicídio,agosto,418,415,338,278,206,190,189,186
Minas Gerais,Tentativa de homicídio,dezembro,466,459,394,329,269,223,235,196
Minas Gerais,Tentativa de homicídio,fevereiro,405,428,378,299,240,260,166,185
Minas Gerais,Tentativa de homicídio,janeiro,528,481,446,365,294,228,190,195
Minas Gerais,Tentativa de homicídio,julho,384,362,325,273,190,186,168,171
Minas Gerais,Tentativa de homicídio,junho,343,345,314,282,193,166,173,155
Minas Gerais,Tentativa de homicídio,maio,402,417,315,250,245,149,215,198
Minas Gerais,Tentativa de homicídio,março,485,468,383,310,251,239,189,278
Minas Gerais,Tentativa de homicídio,novembro,436,369,376,268,270,223,174,197
Minas Gerais,Tentativa de homicídio,outubro,443,453,372,317,239,211,210,243
Minas Gerais,Tentativa de homicídio,setembro,440,407,356,282,235,205,180,188
Paraná,Estupro,abril,347,365,388,550,532,284,468,434
Paraná,Estupro,agosto,405,434,443,538,536,438,425,581
Paraná,Estupro,dezembro,402,401,445,480,463,440,500,484
Paraná,Estupro,fevereiro,324,352,380,465,447,453,452,410
Paraná,Estupro,janeiro,384,388,477,485,523,467,0,440
Paraná,Estupro,julho,335,382,423,476,454,403,342,535
Paraná,Estupro,junho,347,397,382,496,478,385,338,493
Paraná,Estupro,maio,307,356,461,596,549,357,395,513
Paraná,Estupro,março,404,378,461,534,552,394,429,457
Paraná,Estupro,novembro,364,383,488,556,559,505,538,506
Paraná,Estupro,outubro,385,402,558,638,609,502,478,553
Paraná,Estupro,setembro,350,425,495,549,567,503,522,514
Paraná,Furto de veículo,abril,1323,1615,1608,1520,1266,1021,914,1059
Paraná,Furto de veículo,agosto,1449,1675,1639,1463,1369,787,991,1183
Paraná,Furto de veículo,dezembro,1505,1623,1464,1403,1254,910,976,1260
Paraná,Furto de veículo,fevereiro,1277,1622,1465,1419,1279,1305,912,991
Paraná,Furto de veículo,janeiro,1307,1617,1652,1506,1327,1346,965,1025
Paraná,Furto de veículo,julho,1329,1800,1673,1469,1420,878,980,1125
Paraná,Furto de veículo,junho,1443,1720,1665,1440,1321,897,911,1135
Paraná,Furto de veículo,maio,1445,1733,1766,1324,1311,921,925,1248
Paraná,Furto de veículo,março,1346,1829,1763,1600,1372,1247,905,1190
Paraná,Furto de veículo,novembro,1578,1747,1509,1573,1364,855,1035,1164
